Container is store 7493 shapes:
Rectangle: x upper left = 0  y upper left= 0 x lower right = 0 y lower right = -11, Perimeter = 0.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 16 y lower right = -7, Perimeter = 4.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 3 y lower right = -5, Perimeter = 4.0
Rectangle: x upper left = 18  y upper left= 0 x lower right = 20 y lower right = -7, Perimeter = 4.0
Rectangle: x upper left = 18  y upper left= 0 x lower right = 20 y lower right = -13, Perimeter = 4.0
Rectangle: x upper left = 10  y upper left= 0 x lower right = 12 y lower right = -13, Perimeter = 4.0
Rectangle: x upper left = 2  y upper left= 0 x lower right = 4 y lower right = -2, Perimeter = 4.0
Rectangle: x upper left = 18  y upper left= 0 x lower right = 20 y lower right = -17, Perimeter = 4.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 9 y lower right = -17, Perimeter = 4.0
Rectangle: x upper left = 19  y upper left= 0 x lower right = 21 y lower right = -1, Perimeter = 4.0
Rectangle: x upper left = 20  y upper left= 0 x lower right = 22 y lower right = -1, Perimeter = 4.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 18 y lower right = -14, Perimeter = 4.0
Rectangle: x upper left = 9  y upper left= 0 x lower right = 11 y lower right = -7, Perimeter = 4.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 13 y lower right = -18, Perimeter = 4.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 18 y lower right = -4, Perimeter = 4.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 16 y lower right = -13, Perimeter = 4.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 18 y lower right = -4, Perimeter = 4.0
Rectangle: x upper left = 19  y upper left= 0 x lower right = 21 y lower right = -16, Perimeter = 4.0
Rectangle: x upper left = 15  y upper left= 0 x lower right = 17 y lower right = -1, Perimeter = 4.0
Rectangle: x upper left = 5  y upper left= 0 x lower right = 7 y lower right = -12, Perimeter = 4.0
Rectangle: x upper left = 6  y upper left= 0 x lower right = 8 y lower right = -8, Perimeter = 4.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 16 y lower right = -3, Perimeter = 4.0
Rectangle: x upper left = 3  y upper left= 0 x lower right = 5 y lower right = -12, Perimeter = 4.0
Rectangle: x upper left = 5  y upper left= 0 x lower right = 7 y lower right = -10, Perimeter = 4.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 14 y lower right = -8, Perimeter = 4.0
Rectangle: x upper left = 18  y upper left= 0 x lower right = 20 y lower right = 0, Perimeter = 4.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 3 y lower right = -2, Perimeter = 4.0
Rectangle: x upper left = 15  y upper left= 0 x lower right = 17 y lower right = -8, Perimeter = 4.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 13 y lower right = -12, Perimeter = 4.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 19 y lower right = -11, Perimeter = 4.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 13 y lower right = -5, Perimeter = 4.0
Rectangle: x upper left = 3  y upper left= 0 x lower right = 5 y lower right = -15, Perimeter = 4.0
Rectangle: x upper left = 3  y upper left= 0 x lower right = 5 y lower right = -8, Perimeter = 4.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 16 y lower right = 0, Perimeter = 4.0
Rectangle: x upper left = 15  y upper left= 0 x lower right = 17 y lower right = -19, Perimeter = 4.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 9 y lower right = -2, Perimeter = 4.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 18 y lower right = -14, Perimeter = 4.0
Rectangle: x upper left = 5  y upper left= 0 x lower right = 7 y lower right = -8, Perimeter = 4.0
Rectangle: x upper left = 5  y upper left= 0 x lower right = 7 y lower right = -18, Perimeter = 4.0
Rectangle: x upper left = 4  y upper left= 0 x lower right = 6 y lower right = -16, Perimeter = 4.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 14 y lower right = -13, Perimeter = 4.0
Rectangle: x upper left = 6  y upper left= 0 x lower right = 8 y lower right = -19, Perimeter = 4.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 10 y lower right = -13, Perimeter = 4.0
Rectangle: x upper left = 5  y upper left= 0 x lower right = 7 y lower right = -18, Perimeter = 4.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 18 y lower right = 0, Perimeter = 4.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 2 y lower right = -4, Perimeter = 4.0
Rectangle: x upper left = 10  y upper left= 0 x lower right = 12 y lower right = -4, Perimeter = 4.0
Rectangle: x upper left = 10  y upper left= 0 x lower right = 12 y lower right = -1, Perimeter = 4.0
Rectangle: x upper left = 2  y upper left= 0 x lower right = 4 y lower right = -11, Perimeter = 4.0
Rectangle: x upper left = 6  y upper left= 0 x lower right = 8 y lower right = -4, Perimeter = 4.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 9 y lower right = -13, Perimeter = 4.0
Rectangle: x upper left = 9  y upper left= 0 x lower right = 11 y lower right = -8, Perimeter = 4.0
Rectangle: x upper left = 15  y upper left= 0 x lower right = 17 y lower right = -17, Perimeter = 4.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 13 y lower right = -20, Perimeter = 4.0
Rectangle: x upper left = 5  y upper left= 0 x lower right = 7 y lower right = -9, Perimeter = 4.0
Rectangle: x upper left = 18  y upper left= 0 x lower right = 20 y lower right = -18, Perimeter = 4.0
Rectangle: x upper left = 10  y upper left= 0 x lower right = 12 y lower right = -11, Perimeter = 4.0
Rectangle: x upper left = 6  y upper left= 0 x lower right = 8 y lower right = -8, Perimeter = 4.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 14 y lower right = -20, Perimeter = 4.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 2 y lower right = -2, Perimeter = 4.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 19 y lower right = -6, Perimeter = 4.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 10 y lower right = -7, Perimeter = 4.0
Rectangle: x upper left = 6  y upper left= 0 x lower right = 8 y lower right = -5, Perimeter = 4.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 19 y lower right = -16, Perimeter = 4.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 3 y lower right = -11, Perimeter = 4.0
Rectangle: x upper left = 6  y upper left= 0 x lower right = 8 y lower right = -16, Perimeter = 4.0
Rectangle: x upper left = 19  y upper left= 0 x lower right = 21 y lower right = -3, Perimeter = 4.0
Rectangle: x upper left = 9  y upper left= 0 x lower right = 11 y lower right = -5, Perimeter = 4.0
Rectangle: x upper left = 4  y upper left= 0 x lower right = 6 y lower right = 0, Perimeter = 4.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 10 y lower right = 0, Perimeter = 4.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 13 y lower right = -11, Perimeter = 4.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 2 y lower right = -18, Perimeter = 4.0
Rectangle: x upper left = 5  y upper left= 0 x lower right = 7 y lower right = -12, Perimeter = 4.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 19 y lower right = -2, Perimeter = 4.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 19 y lower right = -1, Perimeter = 4.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 16 y lower right = -14, Perimeter = 4.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 3 y lower right = -11, Perimeter = 4.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 15 y lower right = -10, Perimeter = 4.0
Rectangle: x upper left = 2  y upper left= 0 x lower right = 4 y lower right = -7, Perimeter = 4.0
Rectangle: x upper left = 3  y upper left= 0 x lower right = 5 y lower right = -17, Perimeter = 4.0
Rectangle: x upper left = 19  y upper left= 0 x lower right = 21 y lower right = -18, Perimeter = 4.0
Rectangle: x upper left = 3  y upper left= 0 x lower right = 5 y lower right = -12, Perimeter = 4.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 19 y lower right = -11, Perimeter = 4.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 2 y lower right = -1, Perimeter = 4.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 15 y lower right = -12, Perimeter = 4.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 16 y lower right = -7, Perimeter = 4.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 18 y lower right = -6, Perimeter = 4.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 19 y lower right = -19, Perimeter = 4.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 19 y lower right = -3, Perimeter = 4.0
Triangle: a = (18;3)  b = (17;2)  c = (19;3), Perimeter = 4.650281539872885
Triangle: a = (18;8)  b = (17;9)  c = (16;10), Perimeter = 5.656854249492381
Rectangle: x upper left = 9  y upper left= 0 x lower right = 12 y lower right = 0, Perimeter = 6.0
Rectangle: x upper left = 15  y upper left= 0 x lower right = 18 y lower right = -16, Perimeter = 6.0
Rectangle: x upper left = 18  y upper left= 0 x lower right = 21 y lower right = -9, Perimeter = 6.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 11 y lower right = -16, Perimeter = 6.0
Rectangle: x upper left = 18  y upper left= 0 x lower right = 21 y lower right = -18, Perimeter = 6.0
Rectangle: x upper left = 20  y upper left= 0 x lower right = 23 y lower right = -20, Perimeter = 6.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 19 y lower right = -1, Perimeter = 6.0
Rectangle: x upper left = 9  y upper left= 0 x lower right = 12 y lower right = -19, Perimeter = 6.0
Rectangle: x upper left = 15  y upper left= 0 x lower right = 18 y lower right = -9, Perimeter = 6.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 15 y lower right = -15, Perimeter = 6.0
Rectangle: x upper left = 2  y upper left= 0 x lower right = 5 y lower right = -18, Perimeter = 6.0
Rectangle: x upper left = 19  y upper left= 0 x lower right = 22 y lower right = -20, Perimeter = 6.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 17 y lower right = -12, Perimeter = 6.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 15 y lower right = -12, Perimeter = 6.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 14 y lower right = -7, Perimeter = 6.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 3 y lower right = -2, Perimeter = 6.0
Rectangle: x upper left = 15  y upper left= 0 x lower right = 18 y lower right = 0, Perimeter = 6.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 4 y lower right = -12, Perimeter = 6.0
Rectangle: x upper left = 3  y upper left= 0 x lower right = 6 y lower right = -2, Perimeter = 6.0
Rectangle: x upper left = 3  y upper left= 0 x lower right = 6 y lower right = -19, Perimeter = 6.0
Rectangle: x upper left = 19  y upper left= 0 x lower right = 22 y lower right = -7, Perimeter = 6.0
Rectangle: x upper left = 20  y upper left= 0 x lower right = 23 y lower right = -9, Perimeter = 6.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 11 y lower right = -16, Perimeter = 6.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 16 y lower right = -20, Perimeter = 6.0
Rectangle: x upper left = 20  y upper left= 0 x lower right = 23 y lower right = -4, Perimeter = 6.0
Rectangle: x upper left = 9  y upper left= 0 x lower right = 12 y lower right = -6, Perimeter = 6.0
Rectangle: x upper left = 4  y upper left= 0 x lower right = 7 y lower right = -6, Perimeter = 6.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 15 y lower right = -9, Perimeter = 6.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 3 y lower right = -11, Perimeter = 6.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 16 y lower right = -15, Perimeter = 6.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 11 y lower right = -10, Perimeter = 6.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 17 y lower right = -1, Perimeter = 6.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 20 y lower right = 0, Perimeter = 6.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 11 y lower right = -17, Perimeter = 6.0
Rectangle: x upper left = 3  y upper left= 0 x lower right = 6 y lower right = -6, Perimeter = 6.0
Rectangle: x upper left = 4  y upper left= 0 x lower right = 7 y lower right = -19, Perimeter = 6.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 11 y lower right = -1, Perimeter = 6.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 14 y lower right = -5, Perimeter = 6.0
Rectangle: x upper left = 5  y upper left= 0 x lower right = 8 y lower right = -19, Perimeter = 6.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 14 y lower right = -8, Perimeter = 6.0
Rectangle: x upper left = 5  y upper left= 0 x lower right = 8 y lower right = -9, Perimeter = 6.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 10 y lower right = -7, Perimeter = 6.0
Rectangle: x upper left = 18  y upper left= 0 x lower right = 21 y lower right = 0, Perimeter = 6.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 3 y lower right = -7, Perimeter = 6.0
Rectangle: x upper left = 20  y upper left= 0 x lower right = 23 y lower right = -10, Perimeter = 6.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 14 y lower right = -2, Perimeter = 6.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 19 y lower right = -5, Perimeter = 6.0
Rectangle: x upper left = 9  y upper left= 0 x lower right = 12 y lower right = -13, Perimeter = 6.0
Rectangle: x upper left = 20  y upper left= 0 x lower right = 23 y lower right = -7, Perimeter = 6.0
Rectangle: x upper left = 9  y upper left= 0 x lower right = 12 y lower right = 0, Perimeter = 6.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 17 y lower right = 0, Perimeter = 6.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 11 y lower right = -20, Perimeter = 6.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 20 y lower right = -9, Perimeter = 6.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 16 y lower right = -13, Perimeter = 6.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 11 y lower right = -10, Perimeter = 6.0
Rectangle: x upper left = 5  y upper left= 0 x lower right = 8 y lower right = -14, Perimeter = 6.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 3 y lower right = -15, Perimeter = 6.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 3 y lower right = -16, Perimeter = 6.0
Rectangle: x upper left = 4  y upper left= 0 x lower right = 7 y lower right = -20, Perimeter = 6.0
Rectangle: x upper left = 4  y upper left= 0 x lower right = 7 y lower right = -4, Perimeter = 6.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 3 y lower right = -1, Perimeter = 6.0
Rectangle: x upper left = 9  y upper left= 0 x lower right = 12 y lower right = 0, Perimeter = 6.0
Rectangle: x upper left = 19  y upper left= 0 x lower right = 22 y lower right = -16, Perimeter = 6.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 16 y lower right = -2, Perimeter = 6.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 15 y lower right = -9, Perimeter = 6.0
Rectangle: x upper left = 10  y upper left= 0 x lower right = 13 y lower right = -19, Perimeter = 6.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 20 y lower right = -3, Perimeter = 6.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 10 y lower right = -3, Perimeter = 6.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 16 y lower right = -16, Perimeter = 6.0
Rectangle: x upper left = 15  y upper left= 0 x lower right = 18 y lower right = -5, Perimeter = 6.0
